id,customer_id,title,description,category,priority,status,assigned_agent,created_at,updated_at,resolved_at
321,67,"Limited access to advanced features and technical support","Farhan Malhotra from MarketPulse AI is experiencing limited access to advanced features and technical support.",Technical,Medium,Open,Vikram_Rao,"2026-04-01 14:09:17","2026-06-16 21:27:55",NULL
322,304,"Unreliable data analysis tools","Ananya Nair from SkillForge Academy is facing issues with unreliable data analysis tools.",Technical,Medium,Open,Sneha_Reddy,"2026-05-26 05:59:17","2026-06-24 19:33:42",NULL
323,291,"Need more advanced AI research tools","Ishaan Verma from MarketPulse AI is seeking additional advanced AI research tools.",Technical,High,Open,Vikram_Rao,"2026-05-27 07:51:17","2026-06-29 03:59:04",NULL
324,91,"Needs better analytics for EdTech workflows","Deepak Agarwal from SecureVault FinTech is looking to improve analytics for their EdTech workflows.",Technical,High,Open,Divya_Pillai,"2026-01-06 05:53:17","2026-05-26 08:46:40",NULL
325,63,"High customer churn and low satisfaction","Pooja Iyer from TechNova Solutions is dealing with high customer churn and low satisfaction.",Account,Low,Open,Sneha_Reddy,"2026-02-15 10:48:17","2026-03-28 22:29:40",NULL
326,67,"SSO login redirects to error page","Farhan Malhotra cannot complete SSO login for MarketPulse AI. Users are redirected to an error page after identity-provider authentication.",Account,Low,"In Progress",Sneha_Reddy,"2026-04-05 12:52:17","2026-05-22 02:57:31",NULL
327,304,"Legacy CRM import failing","SkillForge Academy is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Resolved,Arjun_Mehta,"2026-06-25 12:22:17","2026-06-28 22:50:54","2026-06-28 22:50:54"
328,291,"SSO login redirects to error page","Ishaan Verma cannot complete SSO login for MarketPulse AI. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Resolved,Sneha_Reddy,"2026-06-28 12:54:17","2026-06-30 23:21:04","2026-06-30 23:21:04"
329,91,"Invoice mismatch after renewal","SecureVault FinTech reports that the latest Premium renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Low,Closed,Ravi_Kumar,"2026-07-02 08:24:17","2026-07-03 06:21:59","2026-07-03 06:21:59"
330,63,"Slack alerts not firing","TechNova Solutions configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,Open,Vikram_Rao,"2026-06-20 12:01:17","2026-06-21 04:06:31",NULL
331,22,"Need more advanced health monitoring tools","Emily Davis from CloudMind Systems needs more advanced health monitoring tools.",Technical,Medium,Open,Karthik_Nair,"2026-06-05 11:04:17","2026-06-19 17:20:03",NULL
332,394,"Need for more personalized learning paths","Kavya Chopra from CloudMind Systems needs more personalized learning paths.",Account,Medium,Open,Ananya_Iyer,"2026-06-05 10:37:17","2026-06-09 20:57:27",NULL
333,282,"Need better product recommendations","Tanvi Mishra from ShopVault Commerce needs better product recommendations.",Onboarding,Low,Open,Ananya_Iyer,"2026-05-21 05:40:17","2026-07-02 17:45:16",NULL
334,249,"Needs better reporting for EdTech workflows","Arjun Davis from PaySwift FinTech needs better reporting for EdTech workflows.",Integration,High,Open,Meera_Joshi,"2026-01-06 12:43:17","2026-05-16 11:43:48",NULL
335,101,"Need for more advanced features","John Pillai from LearnSphere EdTech needs more advanced features.",Technical,Medium,Open,Ananya_Iyer,"2026-06-05 03:59:17","2026-07-01 08:04:45",NULL
336,22,"Dashboard timeout on analytics export","CloudMind Systems is seeing timeout errors when exporting analytics for their Healthcare workflow. The issue blocks their weekly operations review.",Technical,Critical,Resolved,Arjun_Mehta,"2026-07-04 14:53:17","2026-07-04 21:03:33","2026-07-04 21:03:33"
337,394,"Dashboard timeout on analytics export","CloudMind Systems is seeing timeout errors when exporting analytics for their EdTech workflow. The issue blocks their weekly operations review.",Technical,Low,Escalated,Suresh_Babu,"2026-06-08 05:34:17","2026-06-30 14:10:33",NULL
338,282,"Legacy CRM import failing","ShopVault Commerce is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Resolved,Priya_Sharma,"2026-05-27 10:56:17","2026-06-01 11:11:49","2026-06-01 11:11:49"
339,249,"SSO login redirects to error page","Arjun Davis cannot complete SSO login for PaySwift FinTech. Users are redirected to an error page after identity-provider authentication.",Account,Medium,"In Progress",Karthik_Nair,"2026-04-01 08:22:17","2026-06-15 23:39:28",NULL
340,101,"SSO login redirects to error page","John Pillai cannot complete SSO login for LearnSphere EdTech. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Resolved,Suresh_Babu,"2026-06-18 07:52:17","2026-06-21 14:05:11","2026-06-21 14:05:11"
341,449,"Financial Education Resources Request","Vikram Das from FinEdge Capital needs more financial education resources.",Technical,Medium,Open,Divya_Pillai,"2026-05-13 09:36:17","2026-06-13 12:57:35",NULL
342,85,"Personalized Learning Paths Request","Farhan Malhotra from AlgoTrade Finance is looking for personalized learning paths.",Account,High,Open,Karthik_Nair,"2026-06-05 06:20:17","2026-07-01 21:28:54",NULL
343,37,"Better Automation Request","Ashley Chakraborty from SkillForge Academy needs better automation for Retail/E-commerce workflows.",Integration,Medium,Open,Divya_Pillai,"2026-02-22 04:33:17","2026-03-22 02:44:12",NULL
344,96,"Faster Transaction Processing Request","Emily Verma from PaySwift FinTech needs faster transaction processing.",Technical,High,Open,Priya_Sharma,"2026-06-05 07:24:17","2026-06-12 15:18:54",NULL
345,284,"Better Patient Engagement Tools Request","David Singh from MediTrack Health needs better patient engagement tools.",Account,Medium,Open,Karthik_Nair,"2026-05-26 10:13:17","2026-06-25 04:04:24",NULL
346,449,"SSO login redirects to error page","Vikram Das cannot complete SSO login for FinEdge Capital. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Resolved,Divya_Pillai,"2026-05-18 08:55:17","2026-05-19 22:43:27","2026-05-19 22:43:27"
347,85,"Dashboard timeout on analytics export","AlgoTrade Finance is seeing timeout errors when exporting analytics for their EdTech workflow. The issue blocks their weekly operations review.",Technical,High,Open,Arjun_Mehta,"2026-06-10 11:10:17","2026-06-12 20:39:22",NULL
348,37,"Slack alerts not firing","SkillForge Academy configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Critical,Closed,Karthik_Nair,"2026-03-22 12:20:17","2026-03-26 04:32:58","2026-03-26 04:32:58"
349,96,"Legacy CRM import failing","PaySwift FinTech is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Closed,Ravi_Kumar,"2026-06-18 13:59:17","2026-06-21 18:52:36","2026-06-21 18:52:36"
350,284,"SSO login redirects to error page","David Singh cannot complete SSO login for MediTrack Health. Users are redirected to an error page after identity-provider authentication.",Account,Low,Resolved,Suresh_Babu,"2026-05-26 11:07:17","2026-05-30 18:26:56","2026-05-30 18:26:56"
351,312,"Unreliable Product Availability Issue","Sanjay Brown from RetailGenius has reported that their product availability is inconsistent and unreliable.",Technical,Medium,Open,Ananya_Iyer,"2026-06-05 13:55:17","2026-06-16 14:30:20",NULL
352,193,"Need for Advanced Financial Tools","Vishal Mukherjee from FinEdge Capital is looking to improve their financial tools and wants more advanced features.",Account,High,Open,Ananya_Iyer,"2026-04-06 14:18:17","2026-07-03 22:58:03",NULL
353,323,"High Shipping Costs Issue","Chirag Bhatia from CloudMind Systems is concerned about the high shipping costs associated with their products.",Billing,Low,Open,Sneha_Reddy,"2026-06-05 10:14:17","2026-06-19 13:08:45",NULL
354,212,"Better Customer Support Needed","Aditya Nair from TechNova Solutions is seeking improved customer support to enhance their relationship with the company.",Account,High,Open,Divya_Pillai,"2026-06-05 08:51:17","2026-06-21 23:27:49",NULL
355,340,"Improved Reporting Needed for FinTech Workflows","Michael Mukherjee from CloudMind Systems is looking to improve the reporting capabilities of their FinTech workflows.",Account,Medium,Open,Divya_Pillai,"2026-04-03 04:34:17","2026-07-04 22:19:39",NULL
356,312,"SSO login redirects to error page","Sanjay Brown cannot complete SSO login for RetailGenius. Users are redirected to an error page after identity-provider authentication.",Account,High,Resolved,Vikram_Rao,"2026-06-14 14:13:17","2026-06-17 03:01:23","2026-06-17 03:01:23"
357,193,"Legacy CRM import failing","FinEdge Capital is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Closed,Priya_Sharma,"2026-05-24 15:14:17","2026-05-29 01:48:56","2026-05-29 01:48:56"
358,323,"SSO login redirects to error page","Chirag Bhatia cannot complete SSO login for CloudMind Systems. Users are redirected to an error page after identity-provider authentication.",Account,Low,Resolved,Priya_Sharma,"2026-06-23 04:45:17","2026-06-26 15:32:16","2026-06-26 15:32:16"
359,212,"Dashboard timeout on analytics export","TechNova Solutions is seeing timeout errors when exporting analytics for their AI/ML SaaS workflow. The issue blocks their weekly operations review.",Technical,Low,Closed,Meera_Joshi,"2026-06-14 03:40:17","2026-06-18 05:35:48","2026-06-18 05:35:48"
360,340,"Invoice mismatch after renewal","CloudMind Systems reports that the latest Free renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,High,Open,Suresh_Babu,"2026-06-17 11:23:17","2026-07-03 11:16:51",NULL
361,153,"Sachin Sharma - Needs better analytics for EdTech workflows","Sachin Sharma from RetailGenius needs better analytics tools to improve his EdTech workflow.",Technical,Medium,Open,Meera_Joshi,"2026-06-04 03:25:17","2026-06-29 02:49:40",NULL
362,306,"Akash Davis - Insufficient security measures","Akash Davis from SkillForge Academy needs better security measures to protect customer data.",Billing,Low,Open,Meera_Joshi,"2026-05-19 14:14:17","2026-06-21 19:41:54",NULL
363,5,"Nandini Bhatia - Insufficient data for AI model training","Nandini Bhatia from MarketPulse AI needs more data to train her AI models effectively.",Technical,High,Open,Sneha_Reddy,"2026-03-27 13:23:17","2026-06-14 03:15:10",NULL
364,438,"Yash Ghosh - Need for more advanced AI tools","Yash Ghosh from NeuralPath AI needs more advanced AI tools to improve his work.",Technical,Medium,Open,Divya_Pillai,"2026-06-05 03:58:17","2026-07-04 11:34:59",NULL
365,436,"Vishal Gupta - Need for personalized learning experiences","Vishal Gupta from EduPeak Learning needs more advanced tools to provide personalized learning experiences.",Technical,High,Open,Ravi_Kumar,"2026-06-05 03:20:17","2026-07-04 00:53:37",NULL
366,153,"SSO login redirects to error page","Sachin Sharma cannot complete SSO login for RetailGenius. Users are redirected to an error page after identity-provider authentication.",Account,Critical,Resolved,Vikram_Rao,"2026-06-09 10:25:17","2026-06-10 04:22:40","2026-06-10 04:22:40"
367,306,"Dashboard timeout on analytics export","SkillForge Academy is seeing timeout errors when exporting analytics for their FinTech workflow. The issue blocks their weekly operations review.",Technical,High,Resolved,Arjun_Mehta,"2026-06-29 11:29:17","2026-07-02 08:53:38","2026-07-02 08:53:38"
368,5,"SSO login redirects to error page","Nandini Bhatia cannot complete SSO login for MarketPulse AI. Users are redirected to an error page after identity-provider authentication.",Account,Low,Closed,Karthik_Nair,"2026-06-11 06:03:17","2026-06-11 22:37:51","2026-06-11 22:37:51"
369,438,"Legacy CRM import failing","NeuralPath AI is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Low,Escalated,Sneha_Reddy,"2026-07-04 03:44:17","2026-07-05 05:49:22",NULL
370,436,"SSO login redirects to error page","Vishal Gupta cannot complete SSO login for EduPeak Learning. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Resolved,Ananya_Iyer,"2026-06-05 14:10:17","2026-06-11 22:29:27","2026-06-11 22:29:27"
371,484,"Request for Better Analytics","Kavya Kaur needs better analytics tools for AI/ML SaaS workflows.",Technical,Medium,Open,Meera_Joshi,"2026-05-27 04:00:17","2026-06-20 09:35:15",NULL
372,208,"Need for Better Customer Support","Bhavna Patel requires improved customer support services.",Account,High,Open,Sneha_Reddy,"2026-06-05 06:23:17","2026-06-25 10:15:35",NULL
373,211,"Need for Better Customer Support","Aryan Sharma needs enhanced customer support features.",Account,High,Open,Karthik_Nair,"2026-06-05 11:52:17","2026-06-22 08:49:17",NULL
374,32,"Integration Issue for Retail/E-commerce Workflows","Harini Johnson is experiencing integration problems in her Retail/E-commerce workflows.",Technical,High,Open,Arjun_Mehta,"2026-04-04 03:42:17","2026-06-20 21:08:15",NULL
375,375,"Need for Better Online Learning Tools","Nisha Nair requires improved online learning tools.",Onboarding,Medium,Open,Priya_Sharma,"2026-05-24 09:16:17","2026-06-03 03:24:13",NULL
376,484,"Dashboard timeout on analytics export","MarketPulse AI is seeing timeout errors when exporting analytics for their AI/ML SaaS workflow. The issue blocks their weekly operations review.",Technical,Medium,Open,Arjun_Mehta,"2026-06-17 04:26:17","2026-06-18 05:46:50",NULL
